Date,Open,High,Low,Close
2010-06-09,12.052499771118164,12.292499542236328,11.885000228881836,11.962499618530273
2010-06-10,12.050000190734863,12.292499542236328,11.9399995803833,12.2524995803833
2010-06-11,12.1225004196167,12.71500015258789,11.952500343322754,12.71500015258789
2010-06-14,12.930000305175781,13.149999618530273,12.760000228881836,12.817500114440918
2010-06-15,12.835000038146973,13.057499885559082,12.835000038146973,12.9399995803833
2010-06-16,12.875,13.297499656677246,12.614999771118164,13.199999809265137
2010-06-17,13.324999809265137,13.454999923706055,13.212499618530273,13.324999809265137
2010-06-18,13.3149995803833,13.532500267028809,13.077500343322754,13.147500038146973
2010-06-21,13.395000457763672,13.425000190734863,12.835000038146973,12.930000305175781
2010-06-22,12.967499732971191,13.022500038146973,12.395000457763672,12.407500267028809
2010-06-23,12.399999618530273,12.65999984741211,12.154999732971191,12.462499618530273
2010-06-24,12.337499618530273,12.479999542236328,12.09749984741211,12.117500305175781
2010-06-25,12.142499923706055,12.239999771118164,11.757499694824219,11.875
2010-06-28,11.90250015258789,12.34749984741211,11.895000457763672,12.082500457763672
2010-06-29,11.832500457763672,11.832500457763672,11.255000114440918,11.307499885559082
2010-06-30,11.364999771118164,11.729999542236328,11.227499961853027,11.237500190734863
2010-07-01,11.357500076293945,11.635000228881836,10.8125,11.0649995803833
2010-07-02,11.164999961853027,11.1850004196167,10.5,10.8100004196167
2010-07-06,10.885000228881836,11.717499732971191,10.885000228881836,11.167499542236328
2010-07-07,11.227499961853027,11.774999618530273,11.039999961853027,11.760000228881836
2010-07-08,11.789999961853027,11.9375,11.555000305175781,11.827500343322754
2010-07-09,11.827500343322754,11.97249984741211,11.762499809265137,11.90999984741211
2010-07-12,11.837499618530273,11.904999732971191,11.454999923706055,11.725000381469727
2010-07-13,11.890000343322754,12.0,11.805000305175781,11.944999694824219
2010-07-14,11.920000076293945,12.342499732971191,11.920000076293945,12.207500457763672
2010-07-15,12.162500381469727,12.279999732971191,11.960000038146973,12.125
2010-07-16,12.107500076293945,12.162500381469727,11.952500343322754,11.96500015258789
2010-07-19,12.022500038146973,12.022500038146973,11.449999809265137,11.925000190734863
2010-07-20,11.880000114440918,12.242500305175781,11.767499923706055,12.232500076293945
2010-07-21,12.265000343322754,12.382499694824219,11.925000190734863,11.982500076293945
2010-07-22,12.199999809265137,12.327500343322754,12.020000457763672,12.3149995803833
2010-07-23,12.3149995803833,12.529999732971191,12.265000343322754,12.5
2010-07-26,12.595000267028809,12.992500305175781,12.5600004196167,12.970000267028809
2010-07-27,13.109999656677246,13.227499961853027,12.5,12.739999771118164
2010-07-28,12.6850004196167,13.042499542236328,12.6850004196167,12.864999771118164
2010-07-29,13.007499694824219,13.087499618530273,12.654999732971191,12.9375
2010-07-30,12.739999771118164,13.0024995803833,12.670000076293945,12.897500038146973
2010-08-02,13.199999809265137,13.25,13.020000457763672,13.237500190734863
2010-08-03,13.114999771118164,13.1850004196167,12.75,12.835000038146973
2010-08-04,12.9350004196167,12.954999923706055,12.662500381469727,12.824999809265137
2010-08-05,12.75,13.170000076293945,12.697500228881836,13.109999656677246
2010-08-06,12.9399995803833,13.212499618530273,12.774999618530273,13.175000190734863
2010-08-09,13.217499732971191,13.664999961853027,13.180000305175781,13.522500038146973
2010-08-10,13.477499961853027,13.477499961853027,13.1274995803833,13.2524995803833
2010-08-11,12.8774995803833,13.0625,12.420000076293945,12.4399995803833
2010-08-12,12.170000076293945,12.712499618530273,12.037500381469727,12.529999732971191
2010-08-13,12.457500457763672,12.850000381469727,12.332500457763672,12.77750015258789
2010-08-16,12.6899995803833,13.092499732971191,12.574999809265137,13.017499923706055
2010-08-17,13.172499656677246,13.470000267028809,13.15999984741211,13.302499771118164
2010-08-18,13.25,13.547499656677246,13.172499656677246,13.5024995803833
2010-08-19,13.4350004196167,13.547499656677246,12.84000015258789,12.859999656677246
2010-08-20,12.774999618530273,12.774999618530273,12.199999809265137,12.510000228881836
2010-08-23,12.567500114440918,12.789999961853027,12.0649995803833,12.072500228881836
2010-08-24,11.84000015258789,11.987500190734863,11.545000076293945,11.779999732971191
2010-08-25,11.642499923706055,11.642499923706055,11.2524995803833,11.390000343322754
2010-08-26,11.442500114440918,11.4975004196167,11.107500076293945,11.130000114440918
2010-08-27,11.227499961853027,11.27750015258789,11.020000457763672,11.199999809265137
2010-08-30,11.1875,11.319999694824219,11.09000015258789,11.092499732971191
2010-08-31,11.087499618530273,11.170000076293945,10.97249984741211,11.057499885559082
2010-09-01,11.232500076293945,11.382499694824219,10.984999656677246,11.302499771118164
2010-09-02,11.272500038146973,11.71500015258789,11.154999732971191,11.614999771118164
2010-09-03,11.842499732971191,12.050000190734863,11.742500305175781,11.829999923706055
2010-09-07,11.7475004196167,11.7475004196167,11.46500015258789,11.494999885559082
2010-09-08,11.505000114440918,11.5600004196167,11.255000114440918,11.329999923706055
2010-09-09,11.524999618530273,11.664999961853027,11.332500457763672,11.582500457763672
2010-09-10,11.65250015258789,11.737500190734863,11.557499885559082,11.5649995803833
2010-09-13,11.75,11.947500228881836,11.704999923706055,11.807499885559082
2010-09-14,11.7524995803833,12.162500381469727,11.675000190734863,11.859999656677246
2010-09-15,11.842499732971191,12.255000114440918,11.829999923706055,12.104999542236328
2010-09-16,12.067500114440918,12.067500114440918,11.850000381469727,11.984999656677246
2010-09-17,12.052499771118164,12.109999656677246,11.672499656677246,11.739999771118164
2010-09-20,11.8125,11.922499656677246,11.75,11.859999656677246
2010-09-21,11.885000228881836,12.425000190734863,11.875,12.324999809265137
2010-09-22,12.2475004196167,12.357500076293945,12.0649995803833,12.085000038146973
2010-09-23,12.015000343322754,12.157500267028809,11.720000267028809,11.774999618530273
2010-09-24,11.954999923706055,12.082500457763672,11.857500076293945,11.96500015258789
2010-09-27,12.085000038146973,12.75,12.02750015258789,12.492500305175781
2010-09-28,12.512499809265137,12.579999923706055,12.262499809265137,12.40999984741211
2010-09-29,12.375,12.822500228881836,12.3100004196167,12.729999542236328
2010-09-30,12.805000305175781,12.962499618530273,12.727499961853027,12.757499694824219
2010-10-01,12.932499885559082,12.962499618530273,12.367500305175781,12.447500228881836
2010-10-04,12.430000305175781,12.59000015258789,11.9975004196167,12.142499923706055
2010-10-05,12.260000228881836,12.28499984741211,11.944999694824219,12.21500015258789
2010-10-06,12.220000267028809,12.395000457763672,12.087499618530273,12.1875
2010-10-07,12.27750015258789,12.345000267028809,11.21500015258789,11.625
2010-10-08,11.654999732971191,12.172499656677246,11.65250015258789,12.047499656677246
2010-10-11,12.03499984741211,12.107500076293945,11.75,11.755000114440918
2010-10-12,11.6875,11.882499694824219,11.635000228881836,11.829999923706055
2010-10-13,11.912500381469727,11.9375,11.800000190734863,11.885000228881836
2010-10-14,11.857500076293945,11.897500038146973,11.7524995803833,11.845000267028809
2010-10-15,12.010000228881836,12.015000343322754,11.6899995803833,11.787500381469727
2010-10-18,11.787500381469727,11.90999984741211,11.757499694824219,11.897500038146973
2010-10-19,11.732500076293945,11.890000343322754,11.529999732971191,11.619999885559082
2010-10-20,11.699999809265137,12.425000190734863,11.699999809265137,12.352499961853027
2010-10-21,12.53499984741211,12.607500076293945,12.03499984741211,12.317500114440918
2010-10-22,12.359999656677246,12.612500190734863,12.324999809265137,12.585000038146973
2010-10-25,12.637499809265137,12.845000267028809,12.5600004196167,12.707500457763672
2010-10-26,12.712499618530273,12.979999542236328,12.539999961853027,12.829999923706055
2010-10-27,12.77750015258789,13.09749984741211,12.635000228881836,13.067500114440918
2010-10-28,13.125,13.255000114440918,12.920000076293945,13.202500343322754
2010-10-29,13.147500038146973,13.25,13.017499923706055,13.199999809265137
2010-11-01,13.197500228881836,13.21500015258789,13.010000228881836,13.109999656677246
2010-11-02,13.217499732971191,13.345000267028809,13.135000228881836,13.3125
2010-11-03,13.324999809265137,13.567500114440918,13.22249984741211,13.510000228881836
2010-11-04,13.6899995803833,13.854999542236328,13.577500343322754,13.8125
2010-11-05,13.800000190734863,14.119999885559082,13.800000190734863,13.970000267028809
2010-11-08,13.882499694824219,13.925000190734863,13.675000190734863,13.774999618530273
2010-11-09,13.774999618530273,13.84000015258789,13.34000015258789,13.385000228881836
2010-11-10,13.385000228881836,13.542499542236328,13.260000228881836,13.520000457763672
2010-11-11,13.5,13.75,13.3125,13.425000190734863
2010-11-12,13.319999694824219,13.694999694824219,13.317500114440918,13.470000267028809
2010-11-15,13.59000015258789,13.619999885559082,13.380000114440918,13.512499809265137
2010-11-16,13.407500267028809,13.585000038146973,13.319999694824219,13.542499542236328
2010-11-17,13.577500343322754,13.667499542236328,13.164999961853027,13.225000381469727
2010-11-18,13.272500038146973,13.6274995803833,13.272500038146973,13.53499984741211
2010-11-19,13.512499809265137,13.852499961853027,13.447500228881836,13.757499694824219
2010-11-22,13.727499961853027,13.899999618530273,13.642499923706055,13.862500190734863
2010-11-23,13.737500190734863,13.774999618530273,13.5600004196167,13.657500267028809
2010-11-24,13.6875,14.0,13.585000038146973,14.0
2010-11-26,13.914999961853027,14.0,13.850000381469727,13.979999542236328
2010-11-29,13.880000114440918,14.039999961853027,13.664999961853027,13.875
2010-11-30,13.717499732971191,13.835000038146973,13.637499809265137,13.75
2010-12-01,13.949999809265137,14.0,13.755000114440918,13.864999771118164
2010-12-02,13.832500457763672,13.892499923706055,13.675000190734863,13.829999923706055
2010-12-03,14.0,14.0,13.867500305175781,13.97249984741211
2010-12-06,13.962499618530273,14.087499618530273,13.882499694824219,14.010000228881836
2010-12-07,14.164999961853027,14.229999542236328,13.922499656677246,14.050000190734863
2010-12-08,14.069999694824219,14.069999694824219,13.8125,14.007499694824219
2010-12-09,14.104999542236328,14.157500267028809,13.975000381469727,14.092499732971191
2010-12-10,14.137499809265137,14.25,13.970000267028809,14.237500190734863
2010-12-13,14.27750015258789,14.357500076293945,14.057499885559082,14.1225004196167
2010-12-14,14.1225004196167,14.295000076293945,14.037500381469727,14.085000038146973
2010-12-15,14.114999771118164,14.257499694824219,14.0,14.147500038146973
2010-12-16,14.147500038146973,14.199999809265137,13.967499732971191,14.130000114440918
2010-12-17,14.1225004196167,14.414999961853027,14.010000228881836,14.3725004196167
2010-12-20,14.3725004196167,14.47249984741211,14.2524995803833,14.417499542236328
2010-12-21,14.475000381469727,14.792499542236328,14.412500381469727,14.765000343322754
2010-12-22,14.824999809265137,14.897500038146973,14.524999618530273,14.574999809265137
2010-12-23,14.577500343322754,14.649999618530273,14.324999809265137,14.350000381469727
2010-12-27,14.295000076293945,14.327500343322754,13.932499885559082,14.137499809265137
2010-12-28,14.175000190734863,14.300000190734863,14.087499618530273,14.260000228881836
2010-12-29,14.3100004196167,14.592499732971191,14.217499732971191,14.357500076293945
2010-12-30,14.34749984741211,14.46500015258789,14.342499732971191,14.3725004196167
2010-12-31,14.369999885559082,14.475000381469727,14.172499656677246,14.172499656677246
2011-01-03,14.375,14.5649995803833,14.335000038146973,14.470000267028809
2011-01-04,14.577500343322754,14.592499732971191,14.132499694824219,14.352499961853027
2011-01-05,14.289999961853027,14.962499618530273,14.279999732971191,14.77750015258789
2011-01-06,14.822500228881836,14.9399995803833,14.6899995803833,14.925000190734863
2011-01-07,15.0,15.77750015258789,14.944999694824219,15.680000305175781
2011-01-10,15.672499656677246,15.907500267028809,15.505000114440918,15.737500190734863
2011-01-11,15.774999618530273,15.787500381469727,15.369999885559082,15.552499771118164
2011-01-12,15.662500381469727,15.84000015258789,15.630000114440918,15.77750015258789
2011-01-13,15.779999732971191,15.9975004196167,15.712499618530273,15.920000076293945
2011-01-14,15.835000038146973,16.084999084472656,15.737500190734863,16.024999618530273
2011-01-18,15.987500190734863,16.0,15.5600004196167,15.742500305175781
2011-01-19,15.869999885559082,16.059999465942383,15.630000114440918,15.670000076293945
2011-01-20,15.637499809265137,15.729999542236328,15.135000228881836,15.3125
2011-01-21,15.359999656677246,15.425000190734863,14.9399995803833,14.977499961853027
2011-01-24,14.970000267028809,15.289999961853027,14.875,15.1899995803833
2011-01-25,15.3725004196167,15.582500457763672,14.755000114440918,15.282500267028809
2011-01-26,15.3149995803833,15.350000381469727,14.887499809265137,15.265000343322754
2011-01-27,15.149999618530273,15.787500381469727,15.149999618530273,15.710000038146973
2011-01-28,15.675000190734863,15.6899995803833,14.867500305175781,14.930000305175781
2011-01-31,14.952500343322754,15.177499771118164,14.802499771118164,14.8100004196167
2011-02-01,14.96500015258789,15.635000228881836,14.96500015258789,15.5625
2011-02-02,15.385000228881836,15.422499656677246,14.97249984741211,15.0
2011-02-03,15.079999923706055,15.157500267028809,14.77750015258789,14.912500381469727
2011-02-04,14.912500381469727,15.489999771118164,14.912500381469727,15.352499961853027
2011-02-07,15.412500381469727,15.670000076293945,15.297499656677246,15.324999809265137
2011-02-08,15.279999732971191,15.65250015258789,15.279999732971191,15.484999656677246
2011-02-09,15.28499984741211,15.602499961853027,15.265000343322754,15.592499732971191
2011-02-10,15.492500305175781,15.739999771118164,15.449999809265137,15.619999885559082
2011-02-11,15.5024995803833,16.09000015258789,15.420000076293945,15.975000381469727
2011-02-14,15.9350004196167,16.200000762939453,15.802499771118164,16.127500534057617
2011-02-15,16.010000228881836,16.1200008392334,16.0,16.1200008392334
2011-02-16,16.170000076293945,16.25,15.96500015258789,16.084999084472656
2011-02-17,16.049999237060547,16.24250030517578,16.049999237060547,16.1825008392334
2011-02-18,16.227500915527344,16.2450008392334,15.982500076293945,16.00749969482422
2011-02-22,15.6875,15.6875,14.875,15.0
2011-02-23,15.005000114440918,15.007499694824219,14.207500457763672,14.332500457763672
2011-02-24,14.369999885559082,14.65250015258789,14.069999694824219,14.539999961853027
2011-02-25,14.604999542236328,14.8125,14.5024995803833,14.805000305175781
2011-02-28,14.984999656677246,15.042499542236328,14.632499694824219,14.862500190734863
2011-03-01,14.887499809265137,14.90250015258789,14.067500114440918,14.232500076293945
2011-03-02,14.2475004196167,14.4399995803833,14.037500381469727,14.132499694824219
2011-03-03,14.337499618530273,14.800000190734863,14.302499771118164,14.699999809265137
2011-03-04,14.760000228881836,14.760000228881836,14.4399995803833,14.635000228881836
2011-03-07,14.522500038146973,14.739999771118164,14.1875,14.430000305175781
2011-03-08,14.470000267028809,15.289999961853027,14.425000190734863,15.180000305175781
2011-03-09,15.192500114440918,15.192500114440918,14.904999732971191,15.03499984741211
2011-03-10,14.920000076293945,15.237500190734863,14.647500038146973,15.087499618530273
2011-03-11,14.657500267028809,15.385000228881836,14.657500267028809,15.175000190734863
2011-03-14,14.989999771118164,15.1225004196167,14.734999656677246,14.9399995803833
2011-03-15,14.390000343322754,14.914999961853027,14.357500076293945,14.774999618530273
2011-03-16,14.645000457763672,14.970000267028809,14.454999923706055,14.53499984741211
2011-03-17,14.800000190734863,14.857500076293945,14.332500457763672,14.34749984741211
2011-03-18,14.552499771118164,15.22249984741211,14.542499542236328,15.007499694824219
2011-03-21,15.100000381469727,15.40250015258789,14.987500190734863,15.305000305175781
2011-03-22,15.342499732971191,15.452500343322754,14.97249984741211,15.020000457763672
2011-03-23,14.967499732971191,15.274999618530273,14.782500267028809,15.175000190734863
2011-03-24,15.237500190734863,15.302499771118164,15.072500228881836,15.21500015258789
2011-03-25,15.307499885559082,15.664999961853027,15.194999694824219,15.412500381469727
2011-03-28,15.484999656677246,15.542499542236328,15.380000114440918,15.420000076293945
2011-03-29,15.425000190734863,15.720000267028809,15.390000343322754,15.6899995803833
2011-03-30,15.720000267028809,15.994999885559082,15.710000038146973,15.912500381469727
2011-03-31,15.944999694824219,16.0,15.774999618530273,15.854999542236328
2011-04-01,15.994999885559082,16.022499084472656,15.625,15.677499771118164
2011-04-04,15.677499771118164,15.7475004196167,15.5,15.635000228881836
2011-04-05,15.649999618530273,15.8125,15.555000305175781,15.65250015258789
2011-04-06,15.800000190734863,15.885000228881836,15.487500190734863,15.817500114440918
2011-04-07,15.8725004196167,15.912500381469727,15.569999694824219,15.732500076293945
2011-04-08,15.782500267028809,15.795000076293945,14.9975004196167,15.029999732971191
2011-04-11,15.050000190734863,15.157500267028809,14.880000114440918,15.0024995803833
2011-04-12,14.942500114440918,15.807499885559082,14.942500114440918,15.609999656677246
2011-04-13,15.682499885559082,15.682499885559082,15.082500457763672,15.204999923706055
2011-04-14,14.992500305175781,15.175000190734863,14.949999809265137,15.067500114440918
2011-04-15,15.022500038146973,15.1875,14.904999732971191,15.102499961853027
2011-04-18,15.095000267028809,15.1850004196167,14.75,15.087499618530273
2011-04-19,15.15999984741211,15.22249984741211,14.932499885559082,15.039999961853027
2011-04-20,15.244999885559082,15.380000114440918,15.104999542236328,15.210000038146973
2011-04-21,15.449999809265137,15.449999809265137,14.859999656677246,15.145000457763672
2011-04-25,15.112500190734863,15.359999656677246,14.949999809265137,15.237500190734863
2011-04-26,15.25,15.645000457763672,15.15250015258789,15.582500457763672
2011-04-27,15.619999885559082,16.137500762939453,15.5649995803833,16.112499237060547
2011-04-28,16.082500457763672,16.170000076293945,15.84749984741211,16.112499237060547
2011-04-29,16.170000076293945,16.522499084472656,15.947500228881836,16.467500686645508
2011-05-02,16.63249969482422,16.68000030517578,16.260000228881836,16.352500915527344
2011-05-03,16.3700008392334,16.635000228881836,16.18000030517578,16.592500686645508
2011-05-04,16.61750030517578,16.895000457763672,16.362499237060547,16.559999465942383
2011-05-05,16.5,17.247499465942383,16.475000381469727,17.024999618530273
2011-05-06,17.219999313354492,17.332500457763672,16.975000381469727,17.13249969482422
2011-05-09,17.084999084472656,17.25,16.875,17.075000762939453
2011-05-10,17.190000534057617,17.415000915527344,17.112499237060547,17.22249984741211
2011-05-11,17.207500457763672,17.4325008392334,17.032499313354492,17.327499389648438
2011-05-12,17.290000915527344,17.517499923706055,17.107500076293945,17.4424991607666
2011-05-13,17.397499084472656,17.5,17.155000686645508,17.270000457763672
2011-05-16,17.212499618530273,17.3700008392334,17.040000915527344,17.072500228881836
2011-05-17,16.954999923706055,17.237499237060547,16.93000030517578,17.110000610351562
2011-05-18,17.114999771118164,17.217500686645508,16.84000015258789,17.145000457763672
2011-05-19,17.267499923706055,17.5,17.102500915527344,17.440000534057617
2011-05-20,17.375,17.5,17.19499969482422,17.397499084472656
2011-05-23,17.207500457763672,17.325000762939453,16.982500076293945,17.024999618530273
2011-05-24,17.122499465942383,17.165000915527344,16.842500686645508,17.017499923706055
2011-05-25,16.959999084472656,17.157499313354492,16.707500457763672,16.875
2011-05-26,16.80500030517578,16.907499313354492,16.672500610351562,16.827499389648438
2011-05-27,16.920000076293945,17.00749969482422,16.729999542236328,16.857500076293945
2011-05-31,17.042499542236328,17.09000015258789,16.795000076293945,16.885000228881836
2011-06-01,16.84000015258789,16.979999542236328,16.30500030517578,16.3799991607666
2011-06-02,16.4424991607666,16.542499542236328,16.30500030517578,16.420000076293945
2011-06-03,16.149999618530273,16.412500381469727,15.9350004196167,15.987500190734863
2011-06-06,15.9375,15.987500190734863,15.682499885559082,15.789999961853027
2011-06-07,15.869999885559082,16.139999389648438,15.670000076293945,15.927499771118164
2011-06-08,15.819999694824219,15.9975004196167,15.512499809265137,15.574999809265137
2011-06-09,15.574999809265137,15.607500076293945,15.3725004196167,15.40999984741211
2011-06-10,15.404999732971191,15.574999809265137,15.327500343322754,15.387499809265137
2011-06-13,15.487500190734863,15.899999618530273,15.430000305175781,15.649999618530273
2011-06-14,15.787500381469727,16.477500915527344,15.772500038146973,16.1924991607666
2011-06-15,15.9975004196167,16.155000686645508,15.75,16.00749969482422
2011-06-16,15.984999656677246,16.295000076293945,15.875,16.0674991607666
2011-06-17,16.262500762939453,16.622499465942383,16.114999771118164,16.342500686645508
2011-06-20,16.329999923706055,16.947500228881836,16.315000534057617,16.729999542236328
2011-06-21,16.78499984741211,17.0575008392334,16.729999542236328,16.969999313354492
2011-06-22,16.920000076293945,17.042499542236328,16.700000762939453,16.71500015258789
2011-06-23,16.72249984741211,17.225000381469727,16.72249984741211,17.145000457763672
2011-06-24,17.122499465942383,17.122499465942383,16.59749984741211,16.747499465942383
2011-06-27,16.825000762939453,17.135000228881836,16.739999771118164,16.97249984741211
2011-06-28,16.90999984741211,17.25,16.897499084472656,17.162500381469727
2011-06-29,17.157499313354492,17.235000610351562,16.834999084472656,17.075000762939453
2011-06-30,17.100000381469727,17.407499313354492,17.100000381469727,17.114999771118164
2011-07-01,17.167499542236328,17.337499618530273,17.142499923706055,17.274999618530273
2011-07-05,17.25749969482422,17.302499771118164,16.989999771118164,17.18000030517578
2011-07-06,17.274999618530273,17.65250015258789,17.247499465942383,17.415000915527344
2011-07-07,17.5,17.552499771118164,17.217500686645508,17.274999618530273
2011-07-08,17.139999389648438,17.44499969482422,17.1200008392334,17.395000457763672
2011-07-11,17.1924991607666,17.264999389648438,16.885000228881836,16.947500228881836
2011-07-12,16.872499465942383,16.940000534057617,16.522499084472656,16.764999389648438
2011-07-13,16.954999923706055,17.239999771118164,16.829999923706055,16.892499923706055
2011-07-14,17.0,17.27750015258789,16.725000381469727,16.802499771118164
2011-07-15,16.889999389648438,16.9375,16.65250015258789,16.77750015258789
2011-07-18,16.61750030517578,16.642499923706055,16.024999618530273,16.3075008392334
2011-07-19,16.337499618530273,16.712499618530273,16.297500610351562,16.704999923706055
2011-07-20,16.760000228881836,16.774999618530273,16.40250015258789,16.424999237060547
2011-07-21,16.542499542236328,16.797500610351562,16.302499771118164,16.487499237060547
2011-07-22,16.40999984741211,16.459999084472656,16.002500534057617,16.084999084472656
2011-07-25,15.9350004196167,15.952500343322754,15.404999732971191,15.729999542236328
2011-07-26,15.6850004196167,15.875,15.609999656677246,15.662500381469727
2011-07-27,15.5625,15.782500267028809,15.265000343322754,15.487500190734863
2011-07-28,15.489999771118164,15.65250015258789,15.137499809265137,15.175000190734863
2011-07-29,14.97249984741211,15.367500305175781,14.875,15.279999732971191
2011-08-01,15.617500305175781,15.869999885559082,14.957500457763672,15.017499923706055
2011-08-02,14.975000381469727,15.047499656677246,14.234999656677246,14.267499923706055
2011-08-03,14.329999923706055,14.682499885559082,13.984999656677246,14.642499923706055
2011-08-04,14.432499885559082,14.550000190734863,13.852499961853027,13.862500190734863
2011-08-05,14.082500457763672,14.192500114440918,13.22249984741211,13.767499923706055
2011-08-08,13.832500457763672,13.84749984741211,12.989999771118164,13.052499771118164
2011-08-09,13.342499732971191,14.045000076293945,12.947500228881836,14.042499542236328
2011-08-10,13.65250015258789,13.727499961853027,13.0600004196167,13.087499618530273
2011-08-11,13.095000267028809,13.927499771118164,13.057499885559082,13.699999809265137
2011-08-12,13.862500190734863,14.357500076293945,13.822500228881836,13.994999885559082
2011-08-15,14.114999771118164,14.475000381469727,14.114999771118164,14.364999771118164
2011-08-16,14.142499923706055,14.65250015258789,14.09000015258789,14.390000343322754
2011-08-17,14.414999961853027,14.595000267028809,14.082500457763672,14.324999809265137
2011-08-18,13.842499732971191,13.84749984741211,13.342499732971191,13.467499732971191
2011-08-19,13.192500114440918,13.837499618530273,13.192500114440918,13.332500457763672
2011-08-22,13.72249984741211,13.7524995803833,13.154999732971191,13.192500114440918
2011-08-23,13.265000343322754,13.734999656677246,13.182499885559082,13.664999961853027
2011-08-24,13.602499961853027,13.8100004196167,13.494999885559082,13.757499694824219
2011-08-25,13.857500076293945,14.02750015258789,13.352499961853027,13.392499923706055
2011-08-26,13.279999732971191,13.9975004196167,13.164999961853027,13.9975004196167
2011-08-29,14.147500038146973,14.670000076293945,14.147500038146973,14.65999984741211
2011-08-30,14.550000190734863,14.760000228881836,14.300000190734863,14.572500228881836
2011-08-31,14.6899995803833,14.845000267028809,14.350000381469727,14.432499885559082
2011-09-01,14.404999732971191,14.572500228881836,13.922499656677246,13.947500228881836
2011-09-02,13.71500015258789,14.045000076293945,13.555000305175781,13.595000267028809
2011-09-06,13.1875,13.522500038146973,13.162500381469727,13.492500305175781
2011-09-07,13.727499961853027,14.154999732971191,13.694999694824219,14.077500343322754
2011-09-08,13.9399995803833,14.029999732971191,13.539999961853027,13.677499771118164
2011-09-09,13.489999771118164,14.082500457763672,13.272500038146973,13.489999771118164
2011-09-12,13.289999961853027,13.59000015258789,13.25,13.569999694824219
2011-09-13,13.667499542236328,14.375,13.430000305175781,14.107500076293945
2011-09-14,14.229999542236328,15.137499809265137,14.229999542236328,14.885000228881836
2011-09-15,15.154999732971191,15.22249984741211,14.8149995803833,14.927499771118164
2011-09-16,14.967499732971191,15.140000343322754,14.899999618530273,14.970000267028809
2011-09-19,14.755000114440918,14.9399995803833,14.632499694824219,14.787500381469727
2011-09-20,14.850000381469727,14.987500190734863,14.479999542236328,14.482500076293945
2011-09-21,14.494999885559082,14.604999542236328,13.837499618530273,13.84749984741211
2011-09-22,13.404999732971191,13.932499885559082,13.404999732971191,13.862500190734863
2011-09-23,13.895000457763672,14.609999656677246,13.895000457763672,14.600000381469727
2011-09-26,14.762499809265137,14.84749984741211,14.40999984741211,14.664999961853027
2011-09-27,14.962499618530273,14.987500190734863,14.539999961853027,14.670000076293945
2011-09-28,14.677499771118164,14.789999961853027,14.329999923706055,14.350000381469727
2011-09-29,14.592499732971191,14.677499771118164,14.137499809265137,14.494999885559082
2011-09-30,14.25,14.47249984741211,14.03499984741211,14.072500228881836
2011-10-03,13.917499542236328,14.135000228881836,12.8149995803833,12.829999923706055
2011-10-04,12.779999732971191,13.682499885559082,12.774999618530273,13.642499923706055
2011-10-05,13.612500190734863,14.020000457763672,13.3725004196167,13.9399995803833
2011-10-06,13.725000381469727,14.520000457763672,13.725000381469727,14.512499809265137
2011-10-07,14.595000267028809,14.949999809265137,14.300000190734863,14.382499694824219
2011-10-10,14.760000228881836,15.012499809265137,14.550000190734863,15.010000228881836
2011-10-11,14.9399995803833,15.487500190734863,14.835000038146973,15.442500114440918
2011-10-12,15.487500190734863,15.710000038146973,15.417499542236328,15.522500038146973
2011-10-13,15.492500305175781,16.1875,15.390000343322754,16.0625
2011-10-14,16.1200008392334,16.122499465942383,15.6850004196167,15.922499656677246
2011-10-17,15.7475004196167,16.0575008392334,15.637499809265137,15.8100004196167
2011-10-18,15.887499809265137,16.3075008392334,15.734999656677246,16.142499923706055
2011-10-19,16.137500762939453,16.137500762939453,15.729999542236328,15.8100004196167
2011-10-20,16.1200008392334,16.497499465942383,15.662500381469727,16.477500915527344
2011-10-21,16.545000076293945,16.59000015258789,16.082500457763672,16.49250030517578
2011-10-24,16.63249969482422,17.327499389648438,16.552499771118164,17.15250015258789
2011-10-25,16.8700008392334,16.88249969482422,16.1825008392334,16.479999542236328
2011-10-26,16.547500610351562,16.697500228881836,16.165000915527344,16.385000228881836
2011-10-27,17.049999237060547,17.207500457763672,16.467500686645508,17.127500534057617
2011-10-28,17.107500076293945,17.142499923706055,16.75,16.8125
2011-10-31,16.540000915527344,16.90250015258789,16.420000076293945,16.63249969482422
2011-11-01,16.149999618530273,16.670000076293945,16.09749984741211,16.40250015258789
2011-11-02,16.6299991607666,16.74250030517578,16.25749969482422,16.350000381469727
2011-11-03,16.56999969482422,17.25,16.422500610351562,17.204999923706055
2011-11-04,17.102500915527344,17.40999984741211,16.975000381469727,17.200000762939453
2011-11-07,17.100000381469727,17.334999084472656,16.954999923706055,17.162500381469727
2011-11-08,17.309999465942383,17.322500228881836,16.829999923706055,17.290000915527344
2011-11-09,16.887500762939453,17.21500015258789,16.677499771118164,16.717500686645508
2011-11-10,16.950000762939453,17.06999969482422,16.252500534057617,16.385000228881836
2011-11-11,16.530000686645508,17.1200008392334,16.510000228881836,17.0
2011-11-14,17.0575008392334,17.387500762939453,16.712499618530273,16.752500534057617
2011-11-15,16.747499465942383,17.072500228881836,16.607500076293945,16.88249969482422
2011-11-16,16.662500381469727,16.8125,16.50749969482422,16.530000686645508
2011-11-17,16.5,16.642499923706055,16.077499389648438,16.207500457763672
